language,url,date,crawled_from,label_combined,label_relevance,label_aid_sec,label_education,label_health,label_protection,label_food_sec
english,https://www.aljazeera.com/news/2021/6/23/pakistan-blast-hafiz-saeed-lahore-residence,2021-06-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/23/us-aid-to-palestinians-blocked-by-republican-senator,2021-06-23 07:23:18.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/24/civilians-fear-abductions-as-ethiopia-sudan-border-row-deadlocked,2021-06-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/29/demolitions-begin-in-occupied-east-jerusalems-silwan,2021-06-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/29/oman-takes-on-ambitious-mediator-role-in-yemen-conflict,2021-06-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/29/somalia-to-hold-presidential-election-october-10,2021-06-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/30/sudan-protesters-demand-govt-step-down-over-imf-backed-reforms,2021-07-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/30/tigray-rebels-vow-to-continue-fight-until-govt-troops-routed,2021-06-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/8/black-fungus-new-scare-in-india-as-second-covid-wave-ebbs,2021-06-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/6/8/ethiopia-election-will-delayed-polls-mirror-those-past,2021-06-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/10/violence-erupts-jailing-south-africa-jacob-zuma,2021-07-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/12/south-africa-deploys-army-to-quell-protests-in-two-provinces,2021-07-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/13/india-reports-over-2000-new-covid-deaths-amid-third-wave-warning,2021-07-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/14/blinken-urges-asean-to-take-immediate-action-on-myanmar,2021-07-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/14/taliban-claims-capturing-key-afghan-border-crossing-with-pakistan,2021-07-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/15/death-toll-in-south-africa-unrest-rises-to-117-minister,2021-07-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/15/ethiopia-regions-send-troops-to-back-fight-with-tigray-rebels,2021-07-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/15/iraqi-shia-leader-sadr-says-he-wont-take-part-in-october-election,2021-07-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/17/lebanon-faces-new-coronavirus-wave-amid-economic-collapse,2021-07-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/19/bandits-shoot-down-nigeria-fighter-jet-pilot-survives,2021-07-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/2/saudi-led-coalition-intercepts-rebel-drone-from-yemen,2021-07-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/20/knife-attack-mali-interim-president-assimi-goita,2021-07-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/23/boat-carrying-45-migrants-and-refugees-sinks-south-of-turkey,2021-07-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/23/sixteen-civilians-killed-in-eastern-drc-ambush,2021-07-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/27/niger-village-attack-leaves-at-least-14-dead,2021-07-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/27/syria-children-in-raqqa-living-in-ruins-four-years-after-battle,2021-07-27 08:47:03.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/28/tunisia-reassures-turkey-eu-un-after-its-president-froze-parlia,2021-07-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/29/rights-group-calls-on-moratorium-on-the-use-of-spyware-in-mexico,2021-07-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/3/at-least-10-killed-by-al-shabab-suicide-bomber-in-mogadishu,2021-07-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/3/france-resumes-joint-military-operations-with-mali,2021-07-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/30/kenya-bans-in-person-meetings-public-gatherings-as-covid-surges,2021-08-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/6/mexico-arrests-gang-member-accused-of-killing-indigenous-leader,2021-07-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/6/more-opposition-leaders-detained-in-nicaragua-crackdown,2021-07-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/7/bangladesh-record-covid-cases-oxygen-crisis-lockdown,2021-07-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/7/barrage-of-rockets-fired-at-airbase-housing-us-troops-in-iraq,2021-07-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/7/taliban-attacks-capital-of-northwest-afghan-province-of-badghis,2021-07-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/8/basra-protests-spread-a-power-cuts-hit-iraq-amid-scorching-heat,2021-07-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/8/telenor-signals-myanmar-exit-as-un-calls-for-urgent-action,2021-07-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/9/israel-says-it-is-targeting-hamas-cryptocurrency-accounts,2021-07-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/7/9/taliban-afghanistan-border-crossing-iran,2021-07-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/10/algeria-forest-fires,2021-08-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/13/algeria-arrests-22-suspected-arsonists-over-blazes,2021-08-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/14/nicaragua-police-arrest-editor-of-newspaper-critical-of-ortega,2021-08-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/15/haitians-scramble-to-rescue-survivors-from-ruins-of-major-quake,2021-08-15 12:09:04.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/17/nicaragua-cancels-permits-for-us-european-ngos,2021-08-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://www.aljazeera.com/news/2021/8/18/jerusalem-wildfires-brought-under-control,2021-08-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/20/hamas-hails-resumption-of-qatari-payments-to-gaza,2021-08-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/20/qatars-taliban-efforts-position-doha-as-a-key-mediator-analysts,2021-08-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/22/caught-in-the-crossfire-ethiopian-minority-flees-to-sudan,2021-08-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/22/nigeria-bandits-release-15-students-after-parents-pay-ransom,2021-08-22 16:34:04.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.aljazeera.com/news/2021/8/23/civilians-escalating-violence-syria-idlib-russia,2021-08-23 16:01:36.000,newsAPI,['aid-sec'],True,True,False,False,False,
english,https://www.aljazeera.com/news/2021/8/23/water-crisis-and-drought-threaten-12-million-in-syria-iraq,2021-08-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/24/officers-killed-in-attack-on-nigerias-elite-military-academy,2021-08-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/24/tunisias-president-kais-saied-extends-suspension-of-parliament,2021-08-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/26/ethiopia-rights-commission-says-150-killed-in-attack-in-oromiya,2021-08-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/27/iraq-summit-seeks-to-mend-middle-east-fractures,2021-08-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/28/china-condemns-us-warship-transit-of-taiwan-strait,2021-08-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/28/civilians-killed-adf-ugandan-rebels-dr-congo,2021-08-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/28/we-cant-survive-migrants-in-mexico-protest-slow-asylum-system,2021-08-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/3/guatemala-appoints-controversial-figure-to-tackle-corruption,2021-08-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/3/more-than-dozen-killed-by-rebels-in-east-dr-congo,2021-08-04 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/30/india-covid-vaccine-supply-export,2021-08-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/31/drought-diplomacy-boosts-israel-jordan-ties,2021-08-31 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/4/nicaraguan-police-detain-opposition-vp-hopeful-party-says,2021-08-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/5/ennahdha-signals-shift-posture-amid-tunisia-political-crisis,2021-08-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/6/amhara-official-says-offensive-against-tigray-forces-in-ethiopia-imminent,2021-08-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/6/hezbollah-says-fired-rockets-into-israel-in-response-to-air-raids,2021-08-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/8/8/saudi-arabia-opens-umrah-to-vaccinated-pilgrims-from-abroad,2021-08-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/1/biden-says-afghanistan-exit-marks-the-end-of-us-nation-building,2021-09-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/1/libyas-foreign-minister-says-december-polls-could-be-delayed,2021-09-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/1/west-bank-anger-boils-as-jenin-becomes-hotbed-of-resistance,2021-09-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,['protection'],True,False,False,False,True,
english,https://www.aljazeera.com/news/2021/9/10/denmark-becomes-only-european-country-with-no-covid-curbs,2021-09-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/10/lebanons-presidency-announces-cabinet-formation,2021-09-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/11/deadly-unrest-in-myanmar-as-opposition-urges-defensive,2021-09-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/14/are-yemeni-government-forces-once-again-on-the-backfoot,2021-09-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/14/israel-egypt-leaders-meet-to-de-escalate-tensions-with-gaza,2021-09-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/14/qatar-refuses-responsibility-for-kabul-airport-without-taliban,2021-09-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/14/several-civilians-and-soldiers-killed-in-mogadishu-suicide-attack,2021-09-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/15/pakistan-russia-to-coordinate-positions-on-afghanistan,2021-09-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/20/syrian-military-chief-makes-rare-visit-to-jordan,2021-09-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/24/tunisia-headed-towards-more-uncertainty-say-analysts,2021-09-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/29/afghan-journalists-skeptical-of-new-taliban-media-regulations,2021-10-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/3/worst-tripoli-fighting-in-a-year-shows-limits-of-libya-peace-push,2021-09-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/30/malawi-ex-deputy-speaker-shoots-himself-dead-in-parliament,2021-10-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/4/tanzania-in-new-crackdown-on-opposition-party,2021-09-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2021/9/9/ecowas-mediators-due-guinea-meet-coup-leaders,2021-09-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/11/un-extends-syria-cross-border-aid-without-security-council-vote,2022-01-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://www.aljazeera.com/news/2022/1/18/iraq-faces-growing-violence-as-political-rift-deepens,2022-01-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/19/taliban-arrest-fighter-who-shot-dead-hazara-woman-at-checkpoint,2022-01-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/2/us-removes-ethiopia-mali-and-guinea-from-agoa-trade-programme,2022-01-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/20/tunisia-marks-first-death-from-protests-against-president-saied,2022-01-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/26/ecowas-to-hold-extraordinary-meeting-on-burkina-faso-coup,2022-01-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/28/iraqs-climate-conundrum-oil-reliance-versus-vanishing-water,2022-01-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/1/9/iraqs-new-parliament-holds-first-session,2022-01-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/10/16/russia-says-11-killed-in-shooting-at-military-base-in-belgorod,2022-10-16 01:41:33.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/10/16/twelve-shot-dead-in-mexico-bar-mass-shooting,2022-10-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/10/2/my-sister-had-dreams-mourning-after-school-blast-in-kabul,2022-10-02 15:12:55.000,newsAPI,['education'],True,False,True,False,False,
english,https://www.aljazeera.com/news/2022/11/12/two-more-french-citizens-held-in-iran-foreign-minister-confirms,2022-11-12 18:55:53.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/11/2/nigerians-displaced-by-insurgency-struggling-for-food-shelter-hrw,2022-11-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,['protection'],True,False,False,False,True,
english,https://www.aljazeera.com/news/2022/11/3/russia-backs-out-of-grain-deal-doesnt-attack-ships-rejoins,2022-11-03 11:48:44.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/11/6/former-pakistan-pm-imran-khan-welcomes-probe-into-shooting,2022-11-06 12:43:58.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/12/21/uk-ambulance-workers-join-widening-strike-for-above-inflation-pay,2022-12-21 12:18:03.000,newsAPI,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/10/car-bomb-targeting-somalia-election-delegates-kills-six,2022-02-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/10/libya-gunmen-attack-dbeibahs-car-ahead-of-vote-to-replace-him,2022-02-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/11/five-things-to-know-about-libyas-political-crisis,2022-02-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/11/syria-sweida-protesters-decry-corruption-poor-living-standards,2022-02-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/12/sri-lanka-bans-strikes-by-healthcare-workers-amid-hospital-crisis,2022-02-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,['health'],True,False,False,True,False,
english,https://www.aljazeera.com/news/2022/2/14/one-million-children-in-afghanistan-engaged-in-labour-ngo,2022-02-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/14/saudi-led-coalition-targets-satellites-station-in-yemen,2022-02-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/16/eight-million-yemenis-could-lose-aid-next-month-un,2022-02-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/18/after-mali-exit-niger-accepts-foreign-forces-to-secure-border,2022-02-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/18/malawi-finds-wild-polio-case-first-in-africa-in-five-years,2022-02-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/2/us-to-send-destroyer-fighter-jets-to-uae-amid-houthi-attacks,2022-02-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/21/throngs-rally-in-sudan-against-military-coup,2022-02-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/22/16-hurt-as-yemen-rebel-drone-targets-saudi-airport-coalition,2022-02-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/23/irans-president-raisi-says-14-agreements-signed-in-qatar,2022-02-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/28/mexico-investigating-reports-17-shot-dead-during-wake,2022-02-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/4/abu-ibrahim-al-qurayshi-who-was-isil-killed-in-us-raid,2022-02-04 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/4/us-state-department-approves-latest-raft-of-middle-east-arms-sales,2022-02-04 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/5/iran-welcomes-us-sanctions-relief-but-expects-more,2022-02-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/5/several-hurt-in-bomb-blast-in-busy-market-in-east-congo-police,2022-02-05 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://www.aljazeera.com/news/2022/2/5/sixteen-bodies-found-in-violence-prone-mexican-state,2022-02-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/5/syrian-opposition-groups-make-new-bid-to-unite-against-assad,2022-02-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/7/final-stage-of-vienna-talks-on-irans-nuclear-deal-to-resume,2022-02-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/7/haiti-faces-more-instability-as-moise-term-officially-ends,2022-02-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/8/libya-parliament-to-appoint-new-pm-amid-rise-in-tensions,2022-02-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/9/indonesia-starts-testing-homegrown-covid-vaccine-on-humans,2022-02-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/2/9/libya-lawmakers-set-to-name-a-new-leader,2022-02-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/12/dozens-dead-in-dr-congo-train-accident-rail-company,2022-03-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/13/missiles-hit-iraqs-kurdish-capital-no-casualties-officials,2022-03-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/14/burkina-fasio-over-30-killed-in-armed-attack-in-town-of-arbinda,2022-03-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/15/blinken-meets-ivory-coast-pm-amid-sahel-security-uncertainties,2022-03-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/15/israel-says-government-sites-targeted-by-cyberattack-2,2022-03-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/16/chad-doha-peace-talks,2022-03-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/16/sri-lankan-protesters-demand-president-quit-over-economic-crisis,2022-03-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/17/pakistan-hrw-violence-imran-khan-no-confidence-vote,2022-03-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/18/biden-and-xi-to-talk-on-phone-as-us-presses-china-over-russia,2022-03-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/18/tunisians-snub-poll-on-reforms-as-economic-crisis-deepens,2022-03-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/19/palestinian-man-shot-by-police-after-alleged-stabbing-attack,2022-03-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/21/in-cash-strapped-sri-lanka-two-men-die-waiting-in-queue-for-fuel,2022-03-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/21/two-police-stations-attacked-in-nigerias-restive-southeast,2022-03-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/24/nigeria-7000-boko-haram-other-terrorists-surrender-in-a-week,2022-03-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://www.aljazeera.com/news/2022/3/25/ethiopia-tigrayan-fighters-agree-to-cessation-of-hostilities,2022-03-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
